original_name,id,stochiometry,average_pLDDT,taxond_id,lineage,scientific_name,is_ancestral,nitrogenase_type,status,chain_reference,variant,clade
Anc_1270_alt4_001.rechained.pdb,nsdb-004038,HH,88.27300675675674,Anc_1270_alt4,Anc_1270_alt4,Anc_1270_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1345_alt3_001.rechained.pdb,nsdb-004039,HH,88.42384615384616,Anc_1345_alt3,Anc_1345_alt3,Anc_1345_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1438_alt4_001.rechained.pdb,nsdb-004040,HH,86.42836330935252,Anc_1438_alt4,Anc_1438_alt4,Anc_1438_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1331_alt4_001.rechained.pdb,nsdb-004041,HH,89.47226962457339,Anc_1331_alt4,Anc_1331_alt4,Anc_1331_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1266_alt5_001.rechained.pdb,nsdb-004042,HH,86.7006440677966,Anc_1266_alt5,Anc_1266_alt5,Anc_1266_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1429_alt3_001.rechained.pdb,nsdb-004043,HH,88.50817518248176,Anc_1429_alt3,Anc_1429_alt3,Anc_1429_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1233_alt2_001.rechained.pdb,nsdb-004044,HH,88.47215946843855,Anc_1233_alt2,Anc_1233_alt2,Anc_1233_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1288_alt3_001.rechained.pdb,nsdb-004045,HH,88.89543103448275,Anc_1288_alt3,Anc_1288_alt3,Anc_1288_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1394_alt3_001.rechained.pdb,nsdb-004046,HH,88.21910909090909,Anc_1394_alt3,Anc_1394_alt3,Anc_1394_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1448_alt3_001.rechained.pdb,nsdb-004047,HH,88.77304744525549,Anc_1448_alt3,Anc_1448_alt3,Anc_1448_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1385_alt3_001.rechained.pdb,nsdb-004048,HH,87.80505474452555,Anc_1385_alt3,Anc_1385_alt3,Anc_1385_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1433_alt4_001.rechained.pdb,nsdb-004049,HH,87.82397810218978,Anc_1433_alt4,Anc_1433_alt4,Anc_1433_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1206_alt2_001.rechained.pdb,nsdb-004050,HH,88.47987179487178,Anc_1206_alt2,Anc_1206_alt2,Anc_1206_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1222_alt2_001.rechained.pdb,nsdb-004051,HH,89.64487272727273,Anc_1222_alt2,Anc_1222_alt2,Anc_1222_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1275_alt2_001.rechained.pdb,nsdb-004052,HH,88.51709897610921,Anc_1275_alt2,Anc_1275_alt2,Anc_1275_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1289_alt4_001.rechained.pdb,nsdb-004053,HH,87.43046391752577,Anc_1289_alt4,Anc_1289_alt4,Anc_1289_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1350_alt3_001.rechained.pdb,nsdb-004054,HH,89.20223247232472,Anc_1350_alt3,Anc_1350_alt3,Anc_1350_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1222_alt5_001.rechained.pdb,nsdb-004055,HH,89.72552727272728,Anc_1222_alt5,Anc_1222_alt5,Anc_1222_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1276_alt3_001.rechained.pdb,nsdb-004056,HH,88.05462457337885,Anc_1276_alt3,Anc_1276_alt3,Anc_1276_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1450_alt5_001.rechained.pdb,nsdb-004057,HH,88.69709854014597,Anc_1450_alt5,Anc_1450_alt5,Anc_1450_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1216_alt4_001.rechained.pdb,nsdb-004058,HH,88.84072916666666,Anc_1216_alt4,Anc_1216_alt4,Anc_1216_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1277_alt3_001.rechained.pdb,nsdb-004059,HH,88.8633447098976,Anc_1277_alt3,Anc_1277_alt3,Anc_1277_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1430_alt3_001.rechained.pdb,nsdb-004060,HH,88.25492700729927,Anc_1430_alt3,Anc_1430_alt3,Anc_1430_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1401_alt5_001.rechained.pdb,nsdb-004061,HH,88.49127737226277,Anc_1401_alt5,Anc_1401_alt5,Anc_1401_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1292_alt2_001.rechained.pdb,nsdb-004062,HH,89.48976109215018,Anc_1292_alt2,Anc_1292_alt2,Anc_1292_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1257_alt4_001.rechained.pdb,nsdb-004063,HH,88.51426174496645,Anc_1257_alt4,Anc_1257_alt4,Anc_1257_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1421_alt5_001.rechained.pdb,nsdb-004064,HH,89.00828467153285,Anc_1421_alt5,Anc_1421_alt5,Anc_1421_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1337_alt5_001.rechained.pdb,nsdb-004065,HH,89.03892857142857,Anc_1337_alt5,Anc_1337_alt5,Anc_1337_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1211_alt2_001.rechained.pdb,nsdb-004066,HH,88.46468641114981,Anc_1211_alt2,Anc_1211_alt2,Anc_1211_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1333_alt3_001.rechained.pdb,nsdb-004067,HH,88.74679180887372,Anc_1333_alt3,Anc_1333_alt3,Anc_1333_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1339_alt3_001.rechained.pdb,nsdb-004068,HH,87.0547212543554,Anc_1339_alt3,Anc_1339_alt3,Anc_1339_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1218_alt3_001.rechained.pdb,nsdb-004069,HH,88.61473958333333,Anc_1218_alt3,Anc_1218_alt3,Anc_1218_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1384_alt4_001.rechained.pdb,nsdb-004070,HH,88.13200729927007,Anc_1384_alt4,Anc_1384_alt4,Anc_1384_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1429_alt4_001.rechained.pdb,nsdb-004071,HH,88.27191605839417,Anc_1429_alt4,Anc_1429_alt4,Anc_1429_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1403_alt2_001.rechained.pdb,nsdb-004072,HH,87.90695255474452,Anc_1403_alt2,Anc_1403_alt2,Anc_1403_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1357_alt4_001.rechained.pdb,nsdb-004073,HH,88.69987226277372,Anc_1357_alt4,Anc_1357_alt4,Anc_1357_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1243_alt2_001.rechained.pdb,nsdb-004074,HH,86.89660472972973,Anc_1243_alt2,Anc_1243_alt2,Anc_1243_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1389_alt4_001.rechained.pdb,nsdb-004075,HH,87.88790909090909,Anc_1389_alt4,Anc_1389_alt4,Anc_1389_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1447_alt5_001.rechained.pdb,nsdb-004076,HH,87.89392335766424,Anc_1447_alt5,Anc_1447_alt5,Anc_1447_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1293_alt2_001.rechained.pdb,nsdb-004077,HH,88.88824232081913,Anc_1293_alt2,Anc_1293_alt2,Anc_1293_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1359_alt2_001.rechained.pdb,nsdb-004078,HH,88.42605839416058,Anc_1359_alt2,Anc_1359_alt2,Anc_1359_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1422_alt2_001.rechained.pdb,nsdb-004079,HH,88.97182481751824,Anc_1422_alt2,Anc_1422_alt2,Anc_1422_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1260_alt3_001.rechained.pdb,nsdb-004080,HH,89.07177852348993,Anc_1260_alt3,Anc_1260_alt3,Anc_1260_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1263_alt5_001.rechained.pdb,nsdb-004081,HH,87.81720338983051,Anc_1263_alt5,Anc_1263_alt5,Anc_1263_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1360_alt3_001.rechained.pdb,nsdb-004082,HH,88.25921532846716,Anc_1360_alt3,Anc_1360_alt3,Anc_1360_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1336_alt3_001.rechained.pdb,nsdb-004083,HH,88.04450171821304,Anc_1336_alt3,Anc_1336_alt3,Anc_1336_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1334_alt4_001.rechained.pdb,nsdb-004084,HH,88.52481228668942,Anc_1334_alt4,Anc_1334_alt4,Anc_1334_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1261_alt5_001.rechained.pdb,nsdb-004085,HH,88.27916949152542,Anc_1261_alt5,Anc_1261_alt5,Anc_1261_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1264_alt3_001.rechained.pdb,nsdb-004086,HH,87.28037414965986,Anc_1264_alt3,Anc_1264_alt3,Anc_1264_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1342_alt2_001.rechained.pdb,nsdb-004087,HH,87.8788103448276,Anc_1342_alt2,Anc_1342_alt2,Anc_1342_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1278_alt2_001.rechained.pdb,nsdb-004088,HH,88.73078767123289,Anc_1278_alt2,Anc_1278_alt2,Anc_1278_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1242_alt3_001.rechained.pdb,nsdb-004089,HH,85.31263793103449,Anc_1242_alt3,Anc_1242_alt3,Anc_1242_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1455_alt2_001.rechained.pdb,nsdb-004090,HH,87.82163003663004,Anc_1455_alt2,Anc_1455_alt2,Anc_1455_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1234_alt2_001.rechained.pdb,nsdb-004091,HH,88.4148355263158,Anc_1234_alt2,Anc_1234_alt2,Anc_1234_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1445_alt5_001.rechained.pdb,nsdb-004092,HH,87.46956204379563,Anc_1445_alt5,Anc_1445_alt5,Anc_1445_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1208_alt5_001.rechained.pdb,nsdb-004093,HH,85.61353146853148,Anc_1208_alt5,Anc_1208_alt5,Anc_1208_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1376_alt5_001.rechained.pdb,nsdb-004094,HH,89.2981204379562,Anc_1376_alt5,Anc_1376_alt5,Anc_1376_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1283_alt3_001.rechained.pdb,nsdb-004095,HH,89.54316326530613,Anc_1283_alt3,Anc_1283_alt3,Anc_1283_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1215_alt5_001.rechained.pdb,nsdb-004096,HH,90.12285714285716,Anc_1215_alt5,Anc_1215_alt5,Anc_1215_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1305_alt2_001.rechained.pdb,nsdb-004097,HH,88.70177474402732,Anc_1305_alt2,Anc_1305_alt2,Anc_1305_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1405_alt4_001.rechained.pdb,nsdb-004098,HH,87.32536496350365,Anc_1405_alt4,Anc_1405_alt4,Anc_1405_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1256_alt2_001.rechained.pdb,nsdb-004099,HH,87.95562080536912,Anc_1256_alt2,Anc_1256_alt2,Anc_1256_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1446_alt3_001.rechained.pdb,nsdb-004100,HH,88.50700729927007,Anc_1446_alt3,Anc_1446_alt3,Anc_1446_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1208_alt2_001.rechained.pdb,nsdb-004101,HH,85.88424825174825,Anc_1208_alt2,Anc_1208_alt2,Anc_1208_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1210_alt3_001.rechained.pdb,nsdb-004102,HH,89.18421602787456,Anc_1210_alt3,Anc_1210_alt3,Anc_1210_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1422_alt4_001.rechained.pdb,nsdb-004103,HH,88.97673357664233,Anc_1422_alt4,Anc_1422_alt4,Anc_1422_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1340_alt4_001.rechained.pdb,nsdb-004104,HH,88.28025862068966,Anc_1340_alt4,Anc_1340_alt4,Anc_1340_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1297_alt3_001.rechained.pdb,nsdb-004105,HH,89.45824829931972,Anc_1297_alt3,Anc_1297_alt3,Anc_1297_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1265_alt3_001.rechained.pdb,nsdb-004106,HH,87.57184745762711,Anc_1265_alt3,Anc_1265_alt3,Anc_1265_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1330_alt4_001.rechained.pdb,nsdb-004107,HH,89.30981228668942,Anc_1330_alt4,Anc_1330_alt4,Anc_1330_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1283_alt5_001.rechained.pdb,nsdb-004108,HH,89.54316326530613,Anc_1283_alt5,Anc_1283_alt5,Anc_1283_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1239_alt5_001.rechained.pdb,nsdb-004109,HH,87.6322372881356,Anc_1239_alt5,Anc_1239_alt5,Anc_1239_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1292_alt3_001.rechained.pdb,nsdb-004110,HH,89.23744027303754,Anc_1292_alt3,Anc_1292_alt3,Anc_1292_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1209_alt4_001.rechained.pdb,nsdb-004111,HH,88.14836236933799,Anc_1209_alt4,Anc_1209_alt4,Anc_1209_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1361_alt4_001.rechained.pdb,nsdb-004112,HH,88.21607664233578,Anc_1361_alt4,Anc_1361_alt4,Anc_1361_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1427_alt4_001.rechained.pdb,nsdb-004113,HH,89.24109489051095,Anc_1427_alt4,Anc_1427_alt4,Anc_1427_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1380_alt4_001.rechained.pdb,nsdb-004114,HH,88.65045620437957,Anc_1380_alt4,Anc_1380_alt4,Anc_1380_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1295_alt3_001.rechained.pdb,nsdb-004115,HH,91.02909556313993,Anc_1295_alt3,Anc_1295_alt3,Anc_1295_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1417_alt4_001.rechained.pdb,nsdb-004116,HH,89.52711678832117,Anc_1417_alt4,Anc_1417_alt4,Anc_1417_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1354_alt2_001.rechained.pdb,nsdb-004117,HH,88.53633211678832,Anc_1354_alt2,Anc_1354_alt2,Anc_1354_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1340_alt3_001.rechained.pdb,nsdb-004118,HH,88.41403448275862,Anc_1340_alt3,Anc_1340_alt3,Anc_1340_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1371_alt3_001.rechained.pdb,nsdb-004119,HH,89.3805291970803,Anc_1371_alt3,Anc_1371_alt3,Anc_1371_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1370_alt5_001.rechained.pdb,nsdb-004120,HH,88.9083394160584,Anc_1370_alt5,Anc_1370_alt5,Anc_1370_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1328_alt4_001.rechained.pdb,nsdb-004121,HH,88.74996632996633,Anc_1328_alt4,Anc_1328_alt4,Anc_1328_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1398_alt5_001.rechained.pdb,nsdb-004122,HH,88.05806569343065,Anc_1398_alt5,Anc_1398_alt5,Anc_1398_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1319_alt4_001.rechained.pdb,nsdb-004123,HH,89.08243243243244,Anc_1319_alt4,Anc_1319_alt4,Anc_1319_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1372_alt5_001.rechained.pdb,nsdb-004124,HH,88.30063868613139,Anc_1372_alt5,Anc_1372_alt5,Anc_1372_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1450_alt3_001.rechained.pdb,nsdb-004125,HH,88.5434306569343,Anc_1450_alt3,Anc_1450_alt3,Anc_1450_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1237_alt4_001.rechained.pdb,nsdb-004126,HH,88.76602739726027,Anc_1237_alt4,Anc_1237_alt4,Anc_1237_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1435_alt3_001.rechained.pdb,nsdb-004127,HH,88.6256204379562,Anc_1435_alt3,Anc_1435_alt3,Anc_1435_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1374_alt2_001.rechained.pdb,nsdb-004128,HH,88.42812043795621,Anc_1374_alt2,Anc_1374_alt2,Anc_1374_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1318_alt5_001.rechained.pdb,nsdb-004129,HH,88.80909090909091,Anc_1318_alt5,Anc_1318_alt5,Anc_1318_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1314_alt4_001.rechained.pdb,nsdb-004130,HH,88.85796232876713,Anc_1314_alt4,Anc_1314_alt4,Anc_1314_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1434_alt2_001.rechained.pdb,nsdb-004131,HH,88.9089598540146,Anc_1434_alt2,Anc_1434_alt2,Anc_1434_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1248_alt5_001.rechained.pdb,nsdb-004132,HH,88.42589830508474,Anc_1248_alt5,Anc_1248_alt5,Anc_1248_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1281_alt3_001.rechained.pdb,nsdb-004133,HH,88.0980808080808,Anc_1281_alt3,Anc_1281_alt3,Anc_1281_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1421_alt2_001.rechained.pdb,nsdb-004134,HH,89.21312043795619,Anc_1421_alt2,Anc_1421_alt2,Anc_1421_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1278_alt5_001.rechained.pdb,nsdb-004135,HH,88.81388698630138,Anc_1278_alt5,Anc_1278_alt5,Anc_1278_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1245_alt2_001.rechained.pdb,nsdb-004136,HH,85.95463087248324,Anc_1245_alt2,Anc_1245_alt2,Anc_1245_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1412_alt3_001.rechained.pdb,nsdb-004137,HH,88.06335766423358,Anc_1412_alt3,Anc_1412_alt3,Anc_1412_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1246_alt3_001.rechained.pdb,nsdb-004138,HH,87.4769152542373,Anc_1246_alt3,Anc_1246_alt3,Anc_1246_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1259_alt3_001.rechained.pdb,nsdb-004139,HH,88.89791946308725,Anc_1259_alt3,Anc_1259_alt3,Anc_1259_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1289_alt2_001.rechained.pdb,nsdb-004140,HH,88.09494845360825,Anc_1289_alt2,Anc_1289_alt2,Anc_1289_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1262_alt3_001.rechained.pdb,nsdb-004141,HH,86.663,Anc_1262_alt3,Anc_1262_alt3,Anc_1262_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1419_alt4_001.rechained.pdb,nsdb-004142,HH,90.24534671532847,Anc_1419_alt4,Anc_1419_alt4,Anc_1419_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1362_alt4_001.rechained.pdb,nsdb-004143,HH,87.92479927007298,Anc_1362_alt4,Anc_1362_alt4,Anc_1362_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1211_alt3_001.rechained.pdb,nsdb-004144,HH,88.24989547038328,Anc_1211_alt3,Anc_1211_alt3,Anc_1211_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1386_alt4_001.rechained.pdb,nsdb-004145,HH,87.91288321167882,Anc_1386_alt4,Anc_1386_alt4,Anc_1386_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1364_alt4_001.rechained.pdb,nsdb-004146,HH,88.14702554744525,Anc_1364_alt4,Anc_1364_alt4,Anc_1364_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1379_alt3_001.rechained.pdb,nsdb-004147,HH,88.07279197080292,Anc_1379_alt3,Anc_1379_alt3,Anc_1379_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1420_alt3_001.rechained.pdb,nsdb-004148,HH,89.02116788321169,Anc_1420_alt3,Anc_1420_alt3,Anc_1420_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1292_alt4_001.rechained.pdb,nsdb-004149,HH,89.51100682593857,Anc_1292_alt4,Anc_1292_alt4,Anc_1292_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1245_alt3_001.rechained.pdb,nsdb-004150,HH,82.96761744966443,Anc_1245_alt3,Anc_1245_alt3,Anc_1245_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1316_alt3_001.rechained.pdb,nsdb-004151,HH,88.12922033898305,Anc_1316_alt3,Anc_1316_alt3,Anc_1316_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1324_alt5_001.rechained.pdb,nsdb-004152,HH,87.71132996632997,Anc_1324_alt5,Anc_1324_alt5,Anc_1324_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1266_alt3_001.rechained.pdb,nsdb-004153,HH,87.0513220338983,Anc_1266_alt3,Anc_1266_alt3,Anc_1266_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1411_alt5_001.rechained.pdb,nsdb-004154,HH,87.98748175182482,Anc_1411_alt5,Anc_1411_alt5,Anc_1411_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1405_alt3_001.rechained.pdb,nsdb-004155,HH,87.43018248175183,Anc_1405_alt3,Anc_1405_alt3,Anc_1405_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1300_alt2_001.rechained.pdb,nsdb-004156,HH,88.61464163822525,Anc_1300_alt2,Anc_1300_alt2,Anc_1300_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1269_alt3_001.rechained.pdb,nsdb-004157,HH,88.96979729729729,Anc_1269_alt3,Anc_1269_alt3,Anc_1269_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1314_alt5_001.rechained.pdb,nsdb-004158,HH,88.69907534246575,Anc_1314_alt5,Anc_1314_alt5,Anc_1314_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1252_alt5_001.rechained.pdb,nsdb-004159,HH,87.64760135135135,Anc_1252_alt5,Anc_1252_alt5,Anc_1252_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1446_alt5_001.rechained.pdb,nsdb-004160,HH,88.65932481751824,Anc_1446_alt5,Anc_1446_alt5,Anc_1446_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
Anc_1282_alt3_001.rechained.pdb,nsdb-004161,HH,89.34307823129251,Anc_1282_alt3,Anc_1282_alt3,Anc_1282_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1401_alt3_001.rechained.pdb,nsdb-004162,HH,88.47810218978103,Anc_1401_alt3,Anc_1401_alt3,Anc_1401_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1427_alt2_001.rechained.pdb,nsdb-004163,HH,89.37549270072994,Anc_1427_alt2,Anc_1427_alt2,Anc_1427_alt2,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT2,other
Anc_1276_alt4_001.rechained.pdb,nsdb-004164,HH,88.05462457337885,Anc_1276_alt4,Anc_1276_alt4,Anc_1276_alt4,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT4,other
Anc_1313_alt3_001.rechained.pdb,nsdb-004165,HH,88.60248287671234,Anc_1313_alt3,Anc_1313_alt3,Anc_1313_alt3,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT3,other
Anc_1361_alt5_001.rechained.pdb,nsdb-004166,HH,87.31649635036497,Anc_1361_alt5,Anc_1361_alt5,Anc_1361_alt5,True,Anc,silver,"{'A': 'H', 'B': 'H'}",ALT5,other
